# BUSCO version is: 5.2.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
15349at7147	Complete	NT_033779.5	2152034	2154893	+	684.9	401	https://www.orthodb.org/v10?query=15349at7147	Putative apoptosis-inducing factor 1, mitochondrial
15355at7147	Complete	NT_033777.3	15325541	15328044	-	722.8	512	https://www.orthodb.org/v10?query=15355at7147	Alkaline phosphatase-like, alpha/beta/alpha
15357at7147	Complete	NT_033778.4	6210096	6213940	-	1270.7	730	https://www.orthodb.org/v10?query=15357at7147	Tetratricopeptide repeat
15415at7147	Complete	NT_033778.4	8944908	8947270	-	1045.2	578	https://www.orthodb.org/v10?query=15415at7147	dymeclin
15427at7147	Complete	NT_037436.4	19858374	19860598	+	1047.1	535	https://www.orthodb.org/v10?query=15427at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
15458at7147	Complete	NT_033777.3	11412693	11416056	+	1242.1	815	https://www.orthodb.org/v10?query=15458at7147	importin-9
15479at7147	Complete	NT_037436.4	16100304	16103429	+	1063.5	713	https://www.orthodb.org/v10?query=15479at7147	Aminoacyl-tRNA synthetase, class Ia
15484at7147	Complete	NT_033779.5	7388675	7390824	+	1159.5	594	https://www.orthodb.org/v10?query=15484at7147	Armadillo repeat-containing protein 4
15511at7147	Complete	NT_033777.3	7244251	7246821	-	847.2	557	https://www.orthodb.org/v10?query=15511at7147	Nucleolar complex protein 3 homolog
15520at7147	Complete	NT_033779.5	6342224	6345883	+	1136.7	582	https://www.orthodb.org/v10?query=15520at7147	NADPH--cytochrome P450 reductase
15533at7147	Complete	NT_037436.4	1799148	1801820	+	987.8	556	https://www.orthodb.org/v10?query=15533at7147	patj homolog
15535at7147	Complete	NC_004354.4	1237077	1239781	-	941.4	669	https://www.orthodb.org/v10?query=15535at7147	ATP-dependent helicase, C-terminal
15557at7147	Complete	NC_004354.4	8712600	8714067	-	514.3	350	https://www.orthodb.org/v10?query=15557at7147	Protein of unknown function DUF227
15589at7147	Complete	NT_033778.4	8889039	8891120	-	696.9	543	https://www.orthodb.org/v10?query=15589at7147	Leucine-rich repeat
15594at7147	Complete	NT_037436.4	16777596	16779480	-	459.8	380	https://www.orthodb.org/v10?query=15594at7147	WD40/YVTN repeat-like-containing domain superfamily
15650at7147	Complete	NC_004354.4	4314854	4318054	-	1236.5	723	https://www.orthodb.org/v10?query=15650at7147	DNA repair endonuclease XPF
15691at7147	Complete	NT_033779.5	8409137	8411531	-	896.2	596	https://www.orthodb.org/v10?query=15691at7147	alpha-N-acetylglucosaminidase
15693at7147	Complete	NC_004354.4	15586014	15590822	-	1123.8	621	https://www.orthodb.org/v10?query=15693at7147	Hexosyltransferase
15697at7147	Complete	NT_033778.4	17021427	17026424	+	194.7	256	https://www.orthodb.org/v10?query=15697at7147	WD40/YVTN repeat-like-containing domain superfamily
15731at7147	Complete	NT_033778.4	11989261	11991269	+	729.0	496	https://www.orthodb.org/v10?query=15731at7147	Carbohydrate kinase, FGGY, C-terminal
15751at7147	Complete	NC_004354.4	15472896	15475315	-	411.7	310	https://www.orthodb.org/v10?query=15751at7147	SAGA-associated factor 11
15759at7147	Complete	NT_033778.4	20634193	20640580	-	811.9	777	https://www.orthodb.org/v10?query=15759at7147	WD40 repeat
15769at7147	Complete	NT_033778.4	8054365	8057330	-	476.0	338	https://www.orthodb.org/v10?query=15769at7147	Zinc finger protein
15780at7147	Complete	NT_033778.4	17666066	17668857	+	1379.2	728	https://www.orthodb.org/v10?query=15780at7147	Eukaryotic translation initiation factor 3 subunit C
15788at7147	Complete	NT_033779.5	18679707	18681957	-	679.2	459	https://www.orthodb.org/v10?query=15788at7147	exonuclease 1
15798at7147	Complete	NT_033779.5	4224886	4226887	-	908.9	481	https://www.orthodb.org/v10?query=15798at7147	Cleft lip and palate transmembrane protein 1
15804at7147	Complete	NT_037436.4	21825248	21826933	+	695.6	387	https://www.orthodb.org/v10?query=15804at7147	Eukaryotic translation initiation factor 2A
15824at7147	Complete	NT_033778.4	16024978	16027921	-	665.6	442	https://www.orthodb.org/v10?query=15824at7147	FAS-associated factor 1 isoform X1
15838at7147	Complete	NT_033777.3	13679733	13683132	-	781.6	626	https://www.orthodb.org/v10?query=15838at7147	integrator complex subunit 5
15841at7147	Complete	NT_037436.4	16995411	17011665	-	769.9	669	https://www.orthodb.org/v10?query=15841at7147	Folliculin-interacting protein, middle domain
15849at7147	Complete	NT_033777.3	18189132	18191188	+	1066.9	551	https://www.orthodb.org/v10?query=15849at7147	Mediator of RNA polymerase II transcription subunit 17
15868at7147	Complete	NT_033779.5	18606923	18609451	+	1272.6	610	https://www.orthodb.org/v10?query=15868at7147	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28
15888at7147	Complete	NT_033777.3	26049932	26052228	-	864.5	545	https://www.orthodb.org/v10?query=15888at7147	exocyst complex component 8
15910at7147	Complete	NT_037436.4	16103483	16105492	-	1096.5	576	https://www.orthodb.org/v10?query=15910at7147	integrator complex subunit 9
15913at7147	Complete	NC_004354.4	23097786	23101103	+	935.4	534	https://www.orthodb.org/v10?query=15913at7147	protein suppressor of forked
15924at7147	Complete	NT_033777.3	19854448	19860763	-	1787.9	1043	https://www.orthodb.org/v10?query=15924at7147	serine/threonine-protein kinase/endoribonuclease IRE1
15942at7147	Complete	NT_033777.3	4311664	4314240	+	1144.9	602	https://www.orthodb.org/v10?query=15942at7147	ATP-dependent RNA helicase SUV3 homolog, mitochondrial
15947at7147	Complete	NT_033779.5	8366310	8369316	+	1072.3	538	https://www.orthodb.org/v10?query=15947at7147	serine/threonine-protein phosphatase PP2A 65 kDa regulatory subunit isoform X1
15985at7147	Complete	NT_033778.4	17432575	17444451	-	995.5	606	https://www.orthodb.org/v10?query=15985at7147	myotubularin-related protein 14
16001at7147	Complete	NC_004354.4	22537283	22540096	-	901.8	462	https://www.orthodb.org/v10?query=16001at7147	PPM-type phosphatase domain
16005at7147	Complete	NT_033778.4	11281386	11283607	-	976.9	544	https://www.orthodb.org/v10?query=16005at7147	WD40-repeat-containing domain
16029at7147	Complete	NT_033779.5	18916980	18943465	-	1750.3	1274	https://www.orthodb.org/v10?query=16029at7147	S phase cyclin A-associated protein in the endoplasmic reticulum
16069at7147	Complete	NT_033778.4	5758101	5760311	-	1140.2	604	https://www.orthodb.org/v10?query=16069at7147	mitochondrial intermediate peptidase
16088at7147	Complete	NT_033778.4	14240029	14243254	+	1148.1	697	https://www.orthodb.org/v10?query=16088at7147	Ubiquitinyl hydrolase 1
16156at7147	Complete	NT_033777.3	25263340	25265673	-	1195.4	638	https://www.orthodb.org/v10?query=16156at7147	Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2
16207at7147	Complete	NT_033777.3	18352836	18355526	-	880.2	480	https://www.orthodb.org/v10?query=16207at7147	patj homolog isoform X1
16209at7147	Complete	NT_037436.4	11790280	11793128	-	647.0	574	https://www.orthodb.org/v10?query=16209at7147	trichohyalin
16223at7147	Complete	NT_033778.4	16850529	16853924	+	1175.3	765	https://www.orthodb.org/v10?query=16223at7147	integrator complex subunit 8
16269at7147	Complete	NT_037436.4	21837491	21839729	-	955.1	478	https://www.orthodb.org/v10?query=16269at7147	delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial
16294at7147	Complete	NT_033777.3	17537191	17539862	-	665.7	578	https://www.orthodb.org/v10?query=16294at7147	nucleolar protein 14 homolog
16309at7147	Complete	NT_033778.4	7969261	7971737	-	1080.0	647	https://www.orthodb.org/v10?query=16309at7147	PX domain-containing protein kinase-like protein
16321at7147	Complete	NT_033778.4	17536464	17538778	+	1240.6	624	https://www.orthodb.org/v10?query=16321at7147	Eukaryotic translation initiation factor 3 subunit B
16368at7147	Complete	NT_033779.5	14352663	14354996	-	847.5	517	https://www.orthodb.org/v10?query=16368at7147	WD40-repeat-containing domain
16385at7147	Complete	NT_033777.3	15351350	15353464	+	828.8	592	https://www.orthodb.org/v10?query=16385at7147	Tetratricopeptide repeat
16390at7147	Complete	NT_033777.3	23153942	23157842	-	765.2	368	https://www.orthodb.org/v10?query=16390at7147	Zinc finger, CCCH-type
16392at7147	Complete	NT_033777.3	18303868	18309106	-	1261.7	661	https://www.orthodb.org/v10?query=16392at7147	Serine/threonine-protein kinase
16404at7147	Complete	NT_033777.3	31618582	31621113	+	774.7	396	https://www.orthodb.org/v10?query=16404at7147	Microprocessor complex subunit DGCR8
16416at7147	Complete	NT_033777.3	15219410	15221951	+	1333.5	656	https://www.orthodb.org/v10?query=16416at7147	Rab-GTPase-TBC domain
16426at7147	Complete	NT_033778.4	14855511	14857298	+	546.5	418	https://www.orthodb.org/v10?query=16426at7147	Hermansky-Pudlak syndrome 1 protein homolog
16468at7147	Complete	NT_037436.4	2259331	2262404	-	1082.8	646	https://www.orthodb.org/v10?query=16468at7147	xylosyltransferase oxt
16477at7147	Complete	NT_037436.4	13994789	13996466	+	889.8	471	https://www.orthodb.org/v10?query=16477at7147	Cysteine peptidase, cysteine active site
16484at7147	Complete	NT_033777.3	24250526	24252552	-	873.2	473	https://www.orthodb.org/v10?query=16484at7147	Phenylalanyl-tRNA synthetase, B3/B4
16499at7147	Complete	NT_033777.3	14304810	14307954	-	403.1	502	https://www.orthodb.org/v10?query=16499at7147	Zinc finger C2H2 superfamily
16510at7147	Complete	NT_037436.4	8415982	8417862	-	719.4	415	https://www.orthodb.org/v10?query=16510at7147	agrin
16536at7147	Complete	NT_033779.5	18974776	18977118	+	338.0	412	https://www.orthodb.org/v10?query=16536at7147	THAP-type zinc finger
16541at7147	Complete	NT_033779.5	9909241	9912475	-	1070.8	617	https://www.orthodb.org/v10?query=16541at7147	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
16573at7147	Complete	NT_037436.4	8347169	8351384	+	1020.2	680	https://www.orthodb.org/v10?query=16573at7147	Rab-GTPase-TBC domain
16582at7147	Complete	NT_037436.4	16126139	16128489	-	954.1	489	https://www.orthodb.org/v10?query=16582at7147	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
16602at7147	Complete	NT_033778.4	23954163	23956291	+	542.6	482	https://www.orthodb.org/v10?query=16602at7147	THO complex subunit 5
16621at7147	Complete	NT_037436.4	6965322	6967785	-	949.2	559	https://www.orthodb.org/v10?query=16621at7147	WD40-repeat-containing domain
16654at7147	Complete	NT_033779.5	1240067	1242141	+	765.5	511	https://www.orthodb.org/v10?query=16654at7147	carboxylesterase 1E
16700at7147	Complete	NT_033778.4	23735577	23744501	-	1094.8	656	https://www.orthodb.org/v10?query=16700at7147	Ribonuclease H superfamily
16704at7147	Complete	NT_033779.5	11095690	11100558	-	1518.1	1076	https://www.orthodb.org/v10?query=16704at7147	enhancer of mRNA-decapping protein 4 homolog
16706at7147	Complete	NT_033778.4	14861384	14870230	-	863.6	962	https://www.orthodb.org/v10?query=16706at7147	RNA polymerase II-binding domain
16793at7147	Complete	NT_033777.3	25473515	25475607	+	744.9	527	https://www.orthodb.org/v10?query=16793at7147	Sec1-like protein
16806at7147	Complete	NT_033777.3	5232641	5236024	+	1039.9	795	https://www.orthodb.org/v10?query=16806at7147	MMS19 nucleotide excision repair protein homolog
16807at7147	Complete	NT_033777.3	5687249	5711952	+	1464.4	851	https://www.orthodb.org/v10?query=16807at7147	Rab-GTPase-TBC domain
16820at7147	Complete	NT_037436.4	7764215	7768859	-	957.3	658	https://www.orthodb.org/v10?query=16820at7147	PAS domain
16827at7147	Complete	NT_033777.3	29034662	29036988	+	1279.3	664	https://www.orthodb.org/v10?query=16827at7147	Cleavage and polyadenylation specificity factor subunit 2
16831at7147	Complete	NC_004354.4	15706935	15708973	-	1106.0	521	https://www.orthodb.org/v10?query=16831at7147	ATP-binding cassette sub-family F member 2
16833at7147	Complete	NT_033779.5	2402244	2407694	+	948.4	478	https://www.orthodb.org/v10?query=16833at7147	vesicular glutamate transporter 1
16851at7147	Complete	NT_037436.4	167475	173904	+	872.1	612	https://www.orthodb.org/v10?query=16851at7147	CAS family
16871at7147	Complete	NT_037436.4	5136471	5138635	+	906.8	552	https://www.orthodb.org/v10?query=16871at7147	pentatricopeptide repeat-containing protein 1, mitochondrial
16900at7147	Complete	NT_037436.4	7125931	7127884	+	679.2	455	https://www.orthodb.org/v10?query=16900at7147	Bardet-Biedl syndrome 1
16910at7147	Complete	NT_033778.4	23809358	23811319	+	1010.3	515	https://www.orthodb.org/v10?query=16910at7147	WD40-repeat-containing domain
16912at7147	Complete	NC_004354.4	1345261	1349035	-	647.3	418	https://www.orthodb.org/v10?query=16912at7147	Poly(A) RNA polymerase, mitochondrial
16925at7147	Complete	NT_037436.4	5659884	5662153	-	796.0	584	https://www.orthodb.org/v10?query=16925at7147	separin
16926at7147	Complete	NC_004354.4	5323996	5326589	+	1287.8	686	https://www.orthodb.org/v10?query=16926at7147	DNA helicase
16972at7147	Complete	NT_033778.4	24262168	24264345	+	1194.5	550	https://www.orthodb.org/v10?query=16972at7147	Sphingomyelin phosphodiesterase
17011at7147	Complete	NT_037436.4	9700703	9703594	-	712.2	408	https://www.orthodb.org/v10?query=17011at7147	uncharacterized protein KIAA1841 homolog
17030at7147	Complete	NC_004354.4	11763203	11768583	+	789.5	398	https://www.orthodb.org/v10?query=17030at7147	Miniature
17064at7147	Complete	NC_004354.4	8022406	8025845	+	801.3	460	https://www.orthodb.org/v10?query=17064at7147	Copper type II, ascorbate-dependent monooxygenase, N-terminal
17067at7147	Complete	NT_037436.4	8110498	8113168	+	762.4	523	https://www.orthodb.org/v10?query=17067at7147	transcription factor 25
17094at7147	Complete	NC_004354.4	5966565	5986395	+	933.8	608	https://www.orthodb.org/v10?query=17094at7147	PDZ domain
17110at7147	Complete	NT_033778.4	17565861	17568327	-	1041.2	563	https://www.orthodb.org/v10?query=17110at7147	Nucleolar GTP-binding protein 2
17130at7147	Complete	NT_033778.4	14199002	14200720	-	917.1	447	https://www.orthodb.org/v10?query=17130at7147	Vesicular inhibitory amino acid transporter
17155at7147	Missing
17164at7147	Complete	NT_037436.4	358499	361127	-	1262.3	666	https://www.orthodb.org/v10?query=17164at7147	cell division cycle 5-like protein
17173at7147	Complete	NT_033777.3	24871954	24875989	-	879.3	499	https://www.orthodb.org/v10?query=17173at7147	Dipeptidylpeptidase IV, N-terminal domain
17175at7147	Complete	NC_004354.4	1675883	1691311	-	439.2	370	https://www.orthodb.org/v10?query=17175at7147	Coiled-coil domain-containing protein
17176at7147	Complete	NT_037436.4	4825952	4828694	+	1125.0	604	https://www.orthodb.org/v10?query=17176at7147	Aminoacyl-tRNA synthetase, class Ia
17191at7147	Complete	NC_004354.4	10768720	10771068	+	894.0	497	https://www.orthodb.org/v10?query=17191at7147	BTB/POZ domain-containing protein 9
17194at7147	Complete	NT_033778.4	17789746	17792353	+	1195.9	591	https://www.orthodb.org/v10?query=17194at7147	Ribosome biogenesis protein BOP1 homolog
17197at7147	Complete	NC_004354.4	17673157	17689962	-	515.7	608	https://www.orthodb.org/v10?query=17197at7147	zinc finger CCCH domain-containing protein 13 isoform X1
17199at7147	Complete	NT_037436.4	5146194	5149751	+	1071.7	749	https://www.orthodb.org/v10?query=17199at7147	Alanine-tRNA ligase, class IIc
17231at7147	Complete	NC_004354.4	5871105	5873255	-	723.7	466	https://www.orthodb.org/v10?query=17231at7147	glycosylphosphatidylinositol anchor attachment 1 protein
17275at7147	Complete	NT_033777.3	8943060	8944897	-	831.8	454	https://www.orthodb.org/v10?query=17275at7147	beta-catenin-like protein 1
17280at7147	Complete	NT_037436.4	14763939	14765699	+	801.3	460	https://www.orthodb.org/v10?query=17280at7147	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17341at7147	Complete	NT_033777.3	4363277	4365891	+	960.4	512	https://www.orthodb.org/v10?query=17341at7147	Potassium-dependent sodium-calcium exchanger, putative
17367at7147	Complete	NT_033778.4	16146384	16148656	-	966.4	539	https://www.orthodb.org/v10?query=17367at7147	exostosin-2
17374at7147	Complete	NT_033778.4	18426728	18430092	+	1218.8	837	https://www.orthodb.org/v10?query=17374at7147	GPI ethanolamine phosphate transferase 3
17392at7147	Complete	NT_033778.4	15512103	15515014	+	613.5	307	https://www.orthodb.org/v10?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17450at7147	Complete	NT_033779.5	19130045	19131682	-	986.1	501	https://www.orthodb.org/v10?query=17450at7147	Aminoacyl-tRNA synthetase, class II
17458at7147	Complete	NT_033779.5	4971811	4973610	+	634.9	462	https://www.orthodb.org/v10?query=17458at7147	protein KBP homolog
17462at7147	Complete	NT_033777.3	24032196	24034146	+	734.7	412	https://www.orthodb.org/v10?query=17462at7147	probable N6-adenosine-methyltransferase MT-A70-like protein
17467at7147	Complete	NT_033777.3	15854098	15856936	-	1321.9	712	https://www.orthodb.org/v10?query=17467at7147	ABC transporter type 1, transmembrane domain
17523at7147	Complete	NC_004354.4	15141291	15148281	-	1131.8	551	https://www.orthodb.org/v10?query=17523at7147	C-type lectin-like
17531at7147	Complete	NT_033777.3	18682439	18684658	+	952.7	491	https://www.orthodb.org/v10?query=17531at7147	high-affinity choline transporter 1
17535at7147	Complete	NC_004353.4	629835	634507	+	839.2	418	https://www.orthodb.org/v10?query=17535at7147	Transporter
17576at7147	Complete	NT_033777.3	16198210	16202832	-	865.1	430	https://www.orthodb.org/v10?query=17576at7147	organic cation transporter protein
17605at7147	Complete	NT_033777.3	9798522	9800729	-	1019.1	559	https://www.orthodb.org/v10?query=17605at7147	WD40-repeat-containing domain superfamily
17607at7147	Complete	NT_033777.3	31791128	31793471	-	954.9	540	https://www.orthodb.org/v10?query=17607at7147	methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial
17616at7147	Complete	NT_037436.4	7896726	7907338	-	1272.0	775	https://www.orthodb.org/v10?query=17616at7147	Dbl homology (DH) domain
17657at7147	Complete	NT_033778.4	19665525	19668247	-	872.1	436	https://www.orthodb.org/v10?query=17657at7147	Poly a polymerase
17669at7147	Complete	NT_033777.3	24284728	24288171	+	675.9	414	https://www.orthodb.org/v10?query=17669at7147	organic cation transporter protein
17677at7147	Complete	NT_033778.4	16021987	16024373	+	684.2	501	https://www.orthodb.org/v10?query=17677at7147	Putative ferric-chelate reductase 1
